candidateId,electionId,photoFile,sourceUrl,rightHolder,rightsStatus,retrievedAt,notes
candidate-317,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-317.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-318,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-318.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-319,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-319.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-320,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-320.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-321,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-321.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-322,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-322.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-323,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-323.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-324,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-324.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-325,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-325.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-326,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-326.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-327,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-327.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-328,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-328.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-329,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-329.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-330,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-330.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-331,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-331.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-332,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-332.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-333,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-333.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-334,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-334.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-335,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-335.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-336,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-336.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-337,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-337.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-338,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-338.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-339,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-339.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-340,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-340.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-341,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-341.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-342,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-342.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-343,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-343.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-344,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-344.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-345,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-345.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-346,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-346.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-347,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-347.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-348,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-348.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-349,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-349.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-350,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-350.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-351,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-351.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-352,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-352.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-353,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-353.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-354,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-354.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-355,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-355.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-356,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-356.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-357,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-357.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-358,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-358.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-359,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-359.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-360,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-360.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-361,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-361.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-362,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-362.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-363,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-363.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-364,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-364.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-365,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-365.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-366,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-366.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-367,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-367.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-368,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-368.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-369,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-369.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-370,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-370.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-371,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-371.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-372,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-372.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-373,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-373.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-374,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-374.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-375,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-375.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-376,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-376.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-377,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-377.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-378,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-378.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-379,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-379.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-380,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-380.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-381,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-381.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-382,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-382.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-383,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-383.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-384,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-384.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-385,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-385.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-386,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-386.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-387,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-387.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-388,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-388.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-389,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-389.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-390,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-390.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-391,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-391.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-392,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-392.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-393,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-393.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-394,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-394.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-395,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-395.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-396,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-396.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-397,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-397.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-398,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-398.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-399,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-399.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-400,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-400.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-401,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-401.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-402,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-402.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-403,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-403.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-404,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-404.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-405,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-405.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-406,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-406.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-407,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-407.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-408,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-408.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-409,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-409.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-410,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-410.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-411,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-411.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-412,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-412.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-413,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-413.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-414,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-414.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-415,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-415.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-416,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-416.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-417,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-417.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-418,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-418.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-419,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-419.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-420,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-420.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-421,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-421.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
